lat_grid,lon_grid,hour,day_of_week,count_trips
51.077,71.417,5,3,1
51.077,71.417,5,4,1
51.077,71.417,5,5,2
51.077,71.417,5,6,1
51.077,71.417,6,0,1
51.077,71.417,6,1,2
51.077,71.417,6,3,2
51.077,71.417,7,0,1
51.077,71.417,7,1,1
51.077,71.417,7,3,2
51.077,71.417,7,5,7
51.077,71.417,7,6,2
51.077,71.417,8,2,1
51.077,71.417,8,3,1
51.077,71.417,8,4,1
51.077,71.417,8,6,3
51.077,71.417,9,0,2
51.077,71.417,9,2,1
51.077,71.417,9,3,1
51.077,71.417,9,4,1
51.077,71.417,9,6,1
51.077,71.417,10,1,2
51.077,71.417,10,2,1
51.077,71.417,10,3,1
51.077,71.417,10,4,1
51.077,71.417,10,5,1
51.077,71.417,10,6,1
51.077,71.417,11,0,1
51.077,71.417,11,1,1
51.077,71.417,11,2,1
51.077,71.417,11,4,1
51.077,71.417,11,5,1
51.077,71.417,11,6,1
51.077,71.417,12,0,3
51.077,71.417,12,1,3
51.077,71.417,12,3,2
51.077,71.417,12,4,4
51.077,71.417,13,0,2
51.077,71.417,13,1,4
51.077,71.417,13,2,3
51.077,71.417,13,4,1
51.077,71.417,13,5,1
51.077,71.417,14,3,3
51.077,71.417,14,4,1
51.077,71.417,14,5,1
51.077,71.417,14,6,1
51.077,71.417,15,0,1
51.077,71.417,15,2,3
51.077,71.417,15,5,3
51.077,71.417,16,0,2
51.077,71.417,16,1,2
51.077,71.417,16,2,1
51.077,71.417,16,3,2
51.077,71.417,16,5,1
51.077,71.417,16,6,2
51.077,71.417,17,1,1
51.077,71.417,17,2,1
51.077,71.417,17,3,2
51.077,71.417,17,4,1
51.077,71.417,17,5,3
51.077,71.417,17,6,2
51.077,71.417,18,0,2
51.077,71.417,18,1,1
51.077,71.417,18,3,1
51.077,71.417,18,4,4
51.077,71.417,18,5,1
51.077,71.417,19,0,1
51.077,71.417,19,1,1
51.077,71.417,19,2,3
51.077,71.417,19,3,1
51.077,71.417,19,4,3
51.077,71.417,19,5,1
51.077,71.417,19,6,3
51.077,71.417,20,0,2
51.077,71.417,20,1,3
51.077,71.417,20,2,1
51.077,71.417,20,5,1
51.077,71.417,20,6,3
51.077,71.417,21,0,2
51.077,71.417,21,1,2
51.077,71.417,21,3,2
51.077,71.417,21,4,2
51.077,71.417,21,6,1
51.077,71.417,22,0,4
51.077,71.417,22,1,1
51.077,71.417,22,2,2
51.077,71.417,22,3,2
51.077,71.417,22,4,7
51.077,71.417,23,0,2
51.077,71.417,23,1,2
51.077,71.417,23,2,1
51.077,71.417,23,3,3
51.077,71.417,23,4,4
51.077,71.417,23,5,1
51.077,71.418,1,3,1
51.077,71.418,2,1,2
51.077,71.418,5,6,1
51.077,71.418,6,3,1
51.077,71.418,7,4,1
51.077,71.418,8,4,2
51.077,71.418,9,2,1
51.077,71.418,10,0,1
51.077,71.418,10,2,1
51.077,71.418,11,0,1
51.077,71.418,11,1,2
51.077,71.418,12,2,1
51.077,71.418,12,3,1
51.077,71.418,13,3,1
51.077,71.418,13,5,2
51.077,71.418,13,6,1
51.077,71.418,15,2,4
51.077,71.418,15,3,1
51.077,71.418,15,5,2
51.077,71.418,16,0,1
51.077,71.418,17,0,1
51.077,71.418,17,1,3
51.077,71.418,19,2,1
51.077,71.418,20,0,1
51.077,71.418,20,4,1
51.077,71.418,21,0,2
51.077,71.418,21,2,1
51.077,71.418,22,5,1
51.077,71.418,22,6,1
51.077,71.418,23,1,1
51.077,71.418,23,3,1
51.077,71.419,0,0,2
51.077,71.419,0,2,4
51.077,71.419,0,3,3
51.077,71.419,0,4,1
51.077,71.419,0,6,1
51.077,71.419,1,2,3
51.077,71.419,1,4,2
51.077,71.419,1,5,2
51.077,71.419,2,0,3
51.077,71.419,2,3,2
51.077,71.419,2,4,2
51.077,71.419,3,0,5
51.077,71.419,3,3,5
51.077,71.419,3,4,1
51.077,71.419,3,6,1
51.077,71.419,4,0,1
51.077,71.419,4,1,1
51.077,71.419,4,2,4
51.077,71.419,4,3,2
51.077,71.419,4,4,1
51.077,71.419,4,5,1
51.077,71.419,4,6,1
51.077,71.419,5,0,1
51.077,71.419,5,1,1
51.077,71.419,5,5,1
51.077,71.419,5,6,5
51.077,71.419,6,0,1
51.077,71.419,6,3,2
51.077,71.419,6,4,1
51.077,71.419,6,5,2
51.077,71.419,6,6,1
51.077,71.419,7,0,1
51.077,71.419,7,1,2
51.077,71.419,7,4,1
51.077,71.419,7,6,2
51.077,71.419,8,2,3
51.077,71.419,8,3,1
51.077,71.419,8,5,2
51.077,71.419,8,6,3
51.077,71.419,9,0,5
51.077,71.419,9,1,2
51.077,71.419,9,4,1
51.077,71.419,9,5,1
51.077,71.419,9,6,1
51.077,71.419,10,0,1
51.077,71.419,10,1,1
51.077,71.419,10,3,1
51.077,71.419,10,5,1
51.077,71.419,10,6,2
51.077,71.419,11,0,1
51.077,71.419,11,1,9
51.077,71.419,11,2,2
51.077,71.419,11,3,2
51.077,71.419,12,0,1
51.077,71.419,12,1,2
51.077,71.419,12,2,5
51.077,71.419,12,4,1
51.077,71.419,12,6,2
51.077,71.419,13,0,1
51.077,71.419,13,1,1
51.077,71.419,13,2,2
51.077,71.419,13,3,1
51.077,71.419,13,4,1
51.077,71.419,13,5,1
51.077,71.419,13,6,4
51.077,71.419,14,0,3
51.077,71.419,14,1,1
51.077,71.419,14,2,1
51.077,71.419,14,3,2
51.077,71.419,14,5,1
51.077,71.419,14,6,2
51.077,71.419,15,2,1
51.077,71.419,15,3,3
51.077,71.419,15,4,2
51.077,71.419,15,5,1
51.077,71.419,16,1,1
51.077,71.419,16,3,1
51.077,71.419,16,4,4
51.077,71.419,17,0,1
51.077,71.419,17,1,2
51.077,71.419,17,2,3
51.077,71.419,17,4,1
51.077,71.419,17,5,2
51.077,71.419,18,0,5
51.077,71.419,18,5,2
51.077,71.419,18,6,4
51.077,71.419,19,2,1
51.077,71.419,19,3,2
51.077,71.419,19,5,1
51.077,71.419,19,6,1
51.077,71.419,20,0,1
51.077,71.419,20,1,2
51.077,71.419,20,4,4
51.077,71.419,20,5,1
51.077,71.419,20,6,1
51.077,71.419,21,0,2
51.077,71.419,21,1,1
51.077,71.419,21,2,1
51.077,71.419,21,3,1
51.077,71.419,21,4,1
51.077,71.419,22,0,1
51.077,71.419,22,2,3
51.077,71.419,22,3,1
51.077,71.419,22,4,1
51.077,71.419,22,5,4
51.077,71.419,22,6,1
51.077,71.419,23,3,4
51.077,71.419,23,5,1
51.077,71.42,0,0,34
51.077,71.42,0,1,27
51.077,71.42,0,2,40
51.077,71.42,0,3,28
51.077,71.42,0,4,29
51.077,71.42,0,5,25
51.077,71.42,0,6,43
51.077,71.42,1,0,34
51.077,71.42,1,1,24
51.077,71.42,1,2,29
51.077,71.42,1,3,41
51.077,71.42,1,4,36
51.077,71.42,1,5,36
51.077,71.42,1,6,23
51.077,71.42,2,0,31
51.077,71.42,2,1,31
51.077,71.42,2,2,33
51.077,71.42,2,3,40
51.077,71.42,2,4,30
51.077,71.42,2,5,28
51.077,71.42,2,6,38
51.077,71.42,3,0,32
51.077,71.42,3,1,32
51.077,71.42,3,2,35
51.077,71.42,3,3,28
51.077,71.42,3,4,38
51.077,71.42,3,5,28
51.077,71.42,3,6,35
51.077,71.42,4,0,19
51.077,71.42,4,1,42
51.077,71.42,4,2,21
51.077,71.42,4,3,22
51.077,71.42,4,4,36
51.077,71.42,4,5,30
51.077,71.42,4,6,27
51.077,71.42,5,0,32
51.077,71.42,5,1,37
51.077,71.42,5,2,37
51.077,71.42,5,3,37
51.077,71.42,5,4,31
51.077,71.42,5,5,35
51.077,71.42,5,6,30
51.077,71.42,6,0,15
51.077,71.42,6,1,40
51.077,71.42,6,2,38
51.077,71.42,6,3,30
51.077,71.42,6,4,35
51.077,71.42,6,5,31
51.077,71.42,6,6,30
51.077,71.42,7,0,33
51.077,71.42,7,1,30
51.077,71.42,7,2,41
51.077,71.42,7,3,33
51.077,71.42,7,4,25
51.077,71.42,7,5,32
51.077,71.42,7,6,28
51.077,71.42,8,0,38
51.077,71.42,8,1,27
51.077,71.42,8,2,39
51.077,71.42,8,3,40
51.077,71.42,8,4,24
51.077,71.42,8,5,40
51.077,71.42,8,6,33
51.077,71.42,9,0,26
51.077,71.42,9,1,31
51.077,71.42,9,2,27
51.077,71.42,9,3,27
51.077,71.42,9,4,31
51.077,71.42,9,5,37
51.077,71.42,9,6,28
51.077,71.42,10,0,27
51.077,71.42,10,1,38
51.077,71.42,10,2,24
51.077,71.42,10,3,35
51.077,71.42,10,4,35
51.077,71.42,10,5,29
51.077,71.42,10,6,33
51.077,71.42,11,0,36
51.077,71.42,11,1,35
51.077,71.42,11,2,30
51.077,71.42,11,3,21
51.077,71.42,11,4,40
51.077,71.42,11,5,34
51.077,71.42,11,6,29
51.077,71.42,12,0,34
51.077,71.42,12,1,34
51.077,71.42,12,2,25
51.077,71.42,12,3,30
51.077,71.42,12,4,34
51.077,71.42,12,5,36
51.077,71.42,12,6,27
51.077,71.42,13,0,38
51.077,71.42,13,1,34
51.077,71.42,13,2,36
51.077,71.42,13,3,40
51.077,71.42,13,4,36
51.077,71.42,13,5,31
51.077,71.42,13,6,24
51.077,71.42,14,0,40
51.077,71.42,14,1,41
51.077,71.42,14,2,35
51.077,71.42,14,3,34
51.077,71.42,14,4,34
51.077,71.42,14,5,34
51.077,71.42,14,6,38
51.077,71.42,15,0,28
51.077,71.42,15,1,41
51.077,71.42,15,2,31
51.077,71.42,15,3,26
51.077,71.42,15,4,34
51.077,71.42,15,5,21
51.077,71.42,15,6,20
51.077,71.42,16,0,34
51.077,71.42,16,1,28
51.077,71.42,16,2,39
51.077,71.42,16,3,27
51.077,71.42,16,4,31
51.077,71.42,16,5,28
51.077,71.42,16,6,29
51.077,71.42,17,0,30
51.077,71.42,17,1,40
51.077,71.42,17,2,30
51.077,71.42,17,3,23
51.077,71.42,17,4,26
51.077,71.42,17,5,32
51.077,71.42,17,6,39
51.077,71.42,18,0,35
51.077,71.42,18,1,31
51.077,71.42,18,2,40
51.077,71.42,18,3,30
51.077,71.42,18,4,41
51.077,71.42,18,5,35
51.077,71.42,18,6,22
51.077,71.42,19,0,36
51.077,71.42,19,1,32
51.077,71.42,19,2,28
51.077,71.42,19,3,39
51.077,71.42,19,4,38
51.077,71.42,19,5,20
51.077,71.42,19,6,30
51.077,71.42,20,0,46
51.077,71.42,20,1,31
51.077,71.42,20,2,27
51.077,71.42,20,3,34
51.077,71.42,20,4,34
51.077,71.42,20,5,28
51.077,71.42,20,6,31
51.077,71.42,21,0,31
51.077,71.42,21,1,21
51.077,71.42,21,2,35
51.077,71.42,21,3,31
51.077,71.42,21,4,29
51.077,71.42,21,5,34
51.077,71.42,21,6,30
51.077,71.42,22,0,24
51.077,71.42,22,1,25
51.077,71.42,22,2,31
51.077,71.42,22,3,25
51.077,71.42,22,4,31
51.077,71.42,22,5,21
51.077,71.42,22,6,30
51.077,71.42,23,0,25
51.077,71.42,23,1,45
51.077,71.42,23,2,26
51.077,71.42,23,3,34
51.077,71.42,23,4,27
51.077,71.42,23,5,31
51.077,71.42,23,6,30
51.077,71.421,0,0,15
51.077,71.421,0,1,16
51.077,71.421,0,2,7
51.077,71.421,0,3,16
51.077,71.421,0,4,10
51.077,71.421,0,5,11
51.077,71.421,0,6,17
51.077,71.421,1,0,14
51.077,71.421,1,1,20
51.077,71.421,1,2,15
51.077,71.421,1,3,17
51.077,71.421,1,4,16
51.077,71.421,1,5,12
51.077,71.421,1,6,10
51.077,71.421,2,0,11
51.077,71.421,2,1,14
51.077,71.421,2,2,9
51.077,71.421,2,3,10
51.077,71.421,2,4,14
51.077,71.421,2,5,11
51.077,71.421,2,6,11
51.077,71.421,3,0,19
51.077,71.421,3,1,18
51.077,71.421,3,2,13
51.077,71.421,3,3,11
51.077,71.421,3,4,14
51.077,71.421,3,5,14
51.077,71.421,3,6,10
51.077,71.421,4,0,19
51.077,71.421,4,1,13
51.077,71.421,4,2,9
51.077,71.421,4,3,14
51.077,71.421,4,4,9
51.077,71.421,4,5,11
51.077,71.421,4,6,15
51.077,71.421,5,0,21
51.077,71.421,5,1,18
51.077,71.421,5,2,13
51.077,71.421,5,3,13
51.077,71.421,5,4,15
51.077,71.421,5,5,16
51.077,71.421,5,6,18
51.077,71.421,6,0,16
51.077,71.421,6,1,15
51.077,71.421,6,2,11
51.077,71.421,6,3,10
51.077,71.421,6,4,8
51.077,71.421,6,5,13
51.077,71.421,6,6,16
51.077,71.421,7,0,15
51.077,71.421,7,1,20
51.077,71.421,7,2,22
51.077,71.421,7,3,13
51.077,71.421,7,4,10
51.077,71.421,7,5,13
51.077,71.421,7,6,17
51.077,71.421,8,0,12
51.077,71.421,8,1,20
51.077,71.421,8,2,21
51.077,71.421,8,3,9
51.077,71.421,8,4,9
51.077,71.421,8,5,9
51.077,71.421,8,6,8
51.077,71.421,9,0,19
51.077,71.421,9,1,10
51.077,71.421,9,2,12
51.077,71.421,9,3,11
51.077,71.421,9,4,15
51.077,71.421,9,5,17
51.077,71.421,9,6,10
51.077,71.421,10,0,16
51.077,71.421,10,1,14
51.077,71.421,10,2,21
51.077,71.421,10,3,21
51.077,71.421,10,4,14
51.077,71.421,10,5,13
51.077,71.421,10,6,10
51.077,71.421,11,0,15
51.077,71.421,11,1,12
51.077,71.421,11,2,11
51.077,71.421,11,3,15
51.077,71.421,11,4,11
51.077,71.421,11,5,10
51.077,71.421,11,6,10
51.077,71.421,12,0,16
51.077,71.421,12,1,17
51.077,71.421,12,2,17
51.077,71.421,12,3,22
51.077,71.421,12,4,13
51.077,71.421,12,5,11
51.077,71.421,12,6,21
51.077,71.421,13,0,11
51.077,71.421,13,1,13
51.077,71.421,13,2,21
51.077,71.421,13,3,15
51.077,71.421,13,4,19
51.077,71.421,13,5,14
51.077,71.421,13,6,8
51.077,71.421,14,0,9
51.077,71.421,14,1,12
51.077,71.421,14,2,9
51.077,71.421,14,3,16
51.077,71.421,14,4,23
51.077,71.421,14,5,10
51.077,71.421,14,6,8
51.077,71.421,15,0,11
51.077,71.421,15,1,19
51.077,71.421,15,2,10
51.077,71.421,15,3,15
51.077,71.421,15,4,8
51.077,71.421,15,5,12
51.077,71.421,15,6,15
51.077,71.421,16,0,13
51.077,71.421,16,1,13
51.077,71.421,16,2,10
51.077,71.421,16,3,15
51.077,71.421,16,4,17
51.077,71.421,16,5,18
51.077,71.421,16,6,14
51.077,71.421,17,0,14
51.077,71.421,17,1,14
51.077,71.421,17,2,18
51.077,71.421,17,3,10
51.077,71.421,17,4,25
51.077,71.421,17,5,15
51.077,71.421,17,6,18
51.077,71.421,18,0,16
51.077,71.421,18,1,13
51.077,71.421,18,2,9
51.077,71.421,18,3,9
51.077,71.421,18,4,11
51.077,71.421,18,5,17
51.077,71.421,18,6,22
51.077,71.421,19,0,17
51.077,71.421,19,1,14
51.077,71.421,19,2,22
51.077,71.421,19,3,16
51.077,71.421,19,4,11
51.077,71.421,19,5,7
51.077,71.421,19,6,13
51.077,71.421,20,0,16
51.077,71.421,20,1,13
51.077,71.421,20,2,8
51.077,71.421,20,3,23
51.077,71.421,20,4,22
51.077,71.421,20,5,7
51.077,71.421,20,6,10
51.077,71.421,21,0,16
51.077,71.421,21,1,18
51.077,71.421,21,2,13
51.077,71.421,21,3,14
51.077,71.421,21,4,11
51.077,71.421,21,5,11
51.077,71.421,21,6,9
51.077,71.421,22,0,18
51.077,71.421,22,1,11
51.077,71.421,22,2,10
51.077,71.421,22,3,9
51.077,71.421,22,4,9
51.077,71.421,22,5,15
51.077,71.421,22,6,14
51.077,71.421,23,0,13
51.077,71.421,23,1,14
51.077,71.421,23,2,11
51.077,71.421,23,3,13
51.077,71.421,23,4,18
51.077,71.421,23,5,11
51.077,71.421,23,6,13
51.077,71.422,0,1,8
51.077,71.422,0,2,3
51.077,71.422,0,3,6
51.077,71.422,0,4,3
51.077,71.422,0,5,2
51.077,71.422,0,6,1
51.077,71.422,1,0,3
51.077,71.422,1,1,2
51.077,71.422,1,2,2
51.077,71.422,1,4,4
51.077,71.422,1,5,1
51.077,71.422,1,6,2
51.077,71.422,2,0,2
51.077,71.422,2,1,9
51.077,71.422,2,3,1
51.077,71.422,2,4,3
51.077,71.422,2,5,1
51.077,71.422,2,6,3
51.077,71.422,3,0,2
51.077,71.422,3,1,4
51.077,71.422,3,2,3
51.077,71.422,3,5,1
51.077,71.422,3,6,3
51.077,71.422,4,0,5
51.077,71.422,4,1,9
51.077,71.422,4,3,2
51.077,71.422,4,4,3
51.077,71.422,4,5,4
51.077,71.422,4,6,1
51.077,71.422,5,1,4
51.077,71.422,5,2,2
51.077,71.422,5,3,1
51.077,71.422,5,5,1
51.077,71.422,5,6,2
51.077,71.422,6,0,4
51.077,71.422,6,1,1
51.077,71.422,6,2,1
51.077,71.422,6,3,3
51.077,71.422,6,4,2
51.077,71.422,6,5,5
51.077,71.422,6,6,2
51.077,71.422,7,0,3
51.077,71.422,7,1,2
51.077,71.422,7,2,2
51.077,71.422,7,3,2
51.077,71.422,7,4,4
51.077,71.422,7,5,6
51.077,71.422,7,6,4
51.077,71.422,8,0,3
51.077,71.422,8,1,1
51.077,71.422,8,2,1
51.077,71.422,8,3,4
51.077,71.422,8,4,2
51.077,71.422,8,5,1
51.077,71.422,9,0,3
51.077,71.422,9,1,1
51.077,71.422,9,3,4
51.077,71.422,9,4,2
51.077,71.422,9,5,1
51.077,71.422,9,6,1
51.077,71.422,10,0,3
51.077,71.422,10,1,3
51.077,71.422,10,3,1
51.077,71.422,10,4,5
51.077,71.422,10,5,2
51.077,71.422,10,6,1
51.077,71.422,11,0,1
51.077,71.422,11,1,9
51.077,71.422,11,2,1
51.077,71.422,11,4,2
51.077,71.422,11,5,1
51.077,71.422,11,6,1
51.077,71.422,12,0,1
51.077,71.422,12,2,1
51.077,71.422,12,3,1
51.077,71.422,12,4,4
51.077,71.422,12,5,1
51.077,71.422,12,6,5
51.077,71.422,13,0,4
51.077,71.422,13,1,1
51.077,71.422,13,2,1
51.077,71.422,13,4,6
51.077,71.422,13,5,1
51.077,71.422,13,6,2
51.077,71.422,14,0,2
51.077,71.422,14,1,1
51.077,71.422,14,2,1
51.077,71.422,14,4,7
51.077,71.422,14,5,2
51.077,71.422,14,6,3
51.077,71.422,15,0,6
51.077,71.422,15,1,4
51.077,71.422,15,2,1
51.077,71.422,15,4,6
51.077,71.422,15,5,2
51.077,71.422,15,6,1
51.077,71.422,16,1,1
51.077,71.422,16,2,1
51.077,71.422,16,3,1
51.077,71.422,16,4,4
51.077,71.422,16,5,2
51.077,71.422,16,6,1
51.077,71.422,17,0,4
51.077,71.422,17,3,2
51.077,71.422,17,4,4
51.077,71.422,17,5,1
51.077,71.422,17,6,3
51.077,71.422,18,0,1
51.077,71.422,18,4,3
51.077,71.422,18,5,3
51.077,71.422,18,6,2
51.077,71.422,19,0,2
51.077,71.422,19,1,2
51.077,71.422,19,4,6
51.077,71.422,19,6,2
51.077,71.422,20,0,5
51.077,71.422,20,1,2
51.077,71.422,20,2,1
51.077,71.422,20,3,1
51.077,71.422,20,4,2
51.077,71.422,20,6,5
51.077,71.422,21,0,1
51.077,71.422,21,1,2
51.077,71.422,21,2,1
51.077,71.422,21,4,6
51.077,71.422,21,5,2
51.077,71.422,21,6,4
51.077,71.422,22,0,2
51.077,71.422,22,1,1
51.077,71.422,22,2,1
51.077,71.422,22,3,1
51.077,71.422,22,4,4
51.077,71.422,22,5,4
51.077,71.422,22,6,5
51.077,71.422,23,0,2
51.077,71.422,23,1,3
51.077,71.422,23,3,2
51.077,71.422,23,5,1
51.077,71.423,0,1,1
51.077,71.423,1,0,1
51.077,71.423,2,1,1
51.077,71.423,2,3,1
51.077,71.423,2,4,1
51.077,71.423,5,6,1
51.077,71.423,8,3,2
51.077,71.423,9,4,1
51.077,71.423,10,3,2
51.077,71.423,10,5,1
51.077,71.423,10,6,2
51.077,71.423,11,4,1
51.077,71.423,15,6,1
51.077,71.423,18,0,2
51.077,71.423,18,4,1
51.077,71.423,22,4,1
51.077,71.424,4,0,2
51.077,71.424,12,4,1
51.077,71.424,16,3,2
51.077,71.424,19,6,1
51.077,71.424,21,4,1
51.077,71.425,0,1,1
51.077,71.425,1,3,1
51.077,71.425,1,6,1
51.077,71.425,2,4,1
51.077,71.425,2,6,1
51.077,71.425,7,2,1
51.077,71.425,8,0,1
51.077,71.425,8,3,1
51.077,71.425,8,6,1
51.077,71.425,9,2,1
51.077,71.425,9,4,1
51.077,71.425,10,4,2
51.077,71.425,11,0,1
51.077,71.425,11,2,1
51.077,71.425,11,3,1
51.077,71.425,13,4,1
51.077,71.425,13,5,2
51.077,71.425,14,6,1
51.077,71.425,15,3,1
51.077,71.425,15,5,1
51.077,71.425,16,3,2
51.077,71.425,17,4,1
51.077,71.425,18,1,2
51.077,71.425,18,3,3
51.077,71.425,19,1,1
51.077,71.425,19,3,1
51.077,71.425,19,6,1
51.077,71.425,20,1,1
51.077,71.425,20,4,1
51.077,71.425,20,6,1
51.077,71.425,22,4,1
51.077,71.425,23,0,1
51.077,71.426,0,1,1
51.077,71.426,0,2,1
51.077,71.426,0,3,4
51.077,71.426,0,4,7
51.077,71.426,0,5,2
51.077,71.426,0,6,3
51.077,71.426,1,0,1
51.077,71.426,1,1,2
51.077,71.426,1,2,3
51.077,71.426,1,3,1
51.077,71.426,1,4,3
51.077,71.426,1,5,4
51.077,71.426,1,6,1
51.077,71.426,2,0,2
51.077,71.426,2,1,2
51.077,71.426,2,2,3
51.077,71.426,2,3,2
51.077,71.426,2,4,4
51.077,71.426,2,5,1
51.077,71.426,2,6,5
51.077,71.426,3,0,1
51.077,71.426,3,1,1
51.077,71.426,3,2,1
51.077,71.426,3,3,1
51.077,71.426,3,4,5
51.077,71.426,3,6,3
51.077,71.426,4,0,3
51.077,71.426,4,1,2
51.077,71.426,4,3,3
51.077,71.426,4,4,1
51.077,71.426,4,6,4
51.077,71.426,5,0,2
51.077,71.426,5,3,1
51.077,71.426,5,4,6
51.077,71.426,6,0,3
51.077,71.426,6,1,2
51.077,71.426,6,2,1
51.077,71.426,6,3,4
51.077,71.426,6,4,1
51.077,71.426,6,5,2
51.077,71.426,6,6,1
51.077,71.426,7,0,4
51.077,71.426,7,1,1
51.077,71.426,7,2,2
51.077,71.426,7,3,1
51.077,71.426,7,4,1
51.077,71.426,7,5,1
51.077,71.426,7,6,1
51.077,71.426,8,0,6
51.077,71.426,8,3,3
51.077,71.426,8,5,4
51.077,71.426,8,6,1
51.077,71.426,9,0,2
51.077,71.426,9,1,3
51.077,71.426,9,2,3
51.077,71.426,9,3,2
51.077,71.426,9,4,2
51.077,71.426,9,5,4
51.077,71.426,9,6,3
51.077,71.426,10,0,2
51.077,71.426,10,1,2
51.077,71.426,10,2,3
51.077,71.426,10,3,3
51.077,71.426,10,4,3
51.077,71.426,10,5,2
51.077,71.426,10,6,3
51.077,71.426,11,0,4
51.077,71.426,11,1,2
51.077,71.426,11,2,4
51.077,71.426,11,3,4
51.077,71.426,11,5,2
51.077,71.426,11,6,3
51.077,71.426,12,0,1
51.077,71.426,12,1,2
51.077,71.426,12,2,2
51.077,71.426,12,3,4
51.077,71.426,12,4,3
51.077,71.426,12,5,1
51.077,71.426,12,6,2
51.077,71.426,13,0,3
51.077,71.426,13,1,2
51.077,71.426,13,2,5
51.077,71.426,13,3,7
51.077,71.426,13,4,4
51.077,71.426,13,5,2
51.077,71.426,13,6,4
51.077,71.426,14,0,6
51.077,71.426,14,1,3
51.077,71.426,14,3,3
51.077,71.426,14,4,2
51.077,71.426,14,5,2
51.077,71.426,14,6,2
51.077,71.426,15,0,4
51.077,71.426,15,2,5
51.077,71.426,15,3,1
51.077,71.426,15,4,5
51.077,71.426,15,5,3
51.077,71.426,15,6,5
51.077,71.426,16,0,1
51.077,71.426,16,1,5
51.077,71.426,16,2,4
51.077,71.426,16,3,1
51.077,71.426,16,4,5
51.077,71.426,17,0,2
51.077,71.426,17,1,2
51.077,71.426,17,2,4
51.077,71.426,17,3,1
51.077,71.426,17,4,1
51.077,71.426,17,5,2
51.077,71.426,17,6,1
51.077,71.426,18,1,1
51.077,71.426,18,2,1
51.077,71.426,18,4,3
51.077,71.426,18,5,4
51.077,71.426,18,6,3
51.077,71.426,19,0,2
51.077,71.426,19,1,1
51.077,71.426,19,3,3
51.077,71.426,19,4,1
51.077,71.426,19,6,4
51.077,71.426,20,0,4
51.077,71.426,20,1,1
51.077,71.426,20,2,3
51.077,71.426,20,3,2
51.077,71.426,20,4,3
51.077,71.426,20,5,4
51.077,71.426,20,6,2
51.077,71.426,21,0,2
51.077,71.426,21,1,4
51.077,71.426,21,2,2
51.077,71.426,21,4,2
51.077,71.426,21,5,10
51.077,71.426,21,6,4
51.077,71.426,22,0,4
51.077,71.426,22,1,2
51.077,71.426,22,2,1
51.077,71.426,22,3,2
51.077,71.426,22,4,4
51.077,71.426,22,5,3
51.077,71.426,22,6,1
51.077,71.426,23,0,3
51.077,71.426,23,1,2
51.077,71.426,23,2,5
51.077,71.426,23,3,4
51.077,71.426,23,4,7
51.077,71.426,23,5,4
51.077,71.426,23,6,7
51.077,71.427,0,0,5
51.077,71.427,0,1,2
51.077,71.427,0,2,2
51.077,71.427,0,3,2
51.077,71.427,0,5,1
51.077,71.427,0,6,1
51.077,71.427,1,0,2
51.077,71.427,1,6,3
51.077,71.427,2,0,2
51.077,71.427,2,1,1
51.077,71.427,2,2,5
51.077,71.427,2,3,1
51.077,71.427,2,4,1
51.077,71.427,2,5,3
51.077,71.427,2,6,2
51.077,71.427,3,0,3
51.077,71.427,3,1,3
51.077,71.427,3,3,1
51.077,71.427,3,5,1
51.077,71.427,3,6,1
51.077,71.427,4,0,1
51.077,71.427,4,2,2
51.077,71.427,4,3,1
51.077,71.427,4,4,1
51.077,71.427,4,5,3
51.077,71.427,4,6,4
51.077,71.427,5,0,3
51.077,71.427,5,2,1
51.077,71.427,5,3,3
51.077,71.427,5,4,5
51.077,71.427,5,6,2
51.077,71.427,6,3,2
51.077,71.427,7,0,2
51.077,71.427,7,1,2
51.077,71.427,7,2,1
51.077,71.427,7,3,1
51.077,71.427,7,4,1
51.077,71.427,7,5,2
51.077,71.427,8,0,1
51.077,71.427,8,4,1
51.077,71.427,8,5,1
51.077,71.427,8,6,2
51.077,71.427,9,0,4
51.077,71.427,9,1,2
51.077,71.427,9,2,1
51.077,71.427,9,5,1
51.077,71.427,9,6,1
51.077,71.427,10,0,1
51.077,71.427,10,1,1
51.077,71.427,10,2,3
51.077,71.427,10,3,2
51.077,71.427,10,4,2
51.077,71.427,10,5,2
51.077,71.427,10,6,1
51.077,71.427,11,2,2
51.077,71.427,11,3,1
51.077,71.427,11,6,4
51.077,71.427,12,2,1
51.077,71.427,12,3,2
51.077,71.427,12,4,2
51.077,71.427,12,5,1
51.077,71.427,12,6,1
51.077,71.427,13,0,1
51.077,71.427,13,1,1
51.077,71.427,13,2,1
51.077,71.427,13,3,1
51.077,71.427,13,5,3
51.077,71.427,13,6,2
51.077,71.427,14,0,1
51.077,71.427,14,1,1
51.077,71.427,14,2,2
51.077,71.427,14,3,1
51.077,71.427,14,4,1
51.077,71.427,14,5,2
51.077,71.427,14,6,1
51.077,71.427,15,2,2
51.077,71.427,15,3,1
51.077,71.427,15,5,1
51.077,71.427,15,6,1
51.077,71.427,16,1,2
51.077,71.427,16,2,1
51.077,71.427,16,4,3
51.077,71.427,16,5,2
51.077,71.427,17,0,3
51.077,71.427,17,1,3
51.077,71.427,17,3,1
51.077,71.427,17,4,2
51.077,71.427,18,0,1
51.077,71.427,18,1,1
51.077,71.427,18,2,1
51.077,71.427,18,3,2
